ID;Host.Since;Neighbourhood.Group.Cleansed;City;Latitude;Longitude;Zipcode;Property.Type;Room.Type;Accommodates;Bathrooms;Bedrooms;Beds;Number.of.Reviews;Review.Scores.Rating;Reviews.per.Month;Cancellation.Policy;precio.total;Prom.Price.m2.2017;Wireless Internet;Kitchen;Heating;Essentials;Washer;TV;Elevator in building;Family/kid friendly;Iron;Hair dryer;Air conditioning;Laptop friendly workspace;Smoke detector;Wheelchair accessible;Lock on bedroom door;Free parking on premises
12528444;19/04/2016;Centro;Madrid;"40,42855134";"-3,70360427";28004;Apartment;Private room;2;1;1;1;3;80;"0,26";flexible;40;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE
1026242;27/03/2013;Chamberí;Madrid;"40,43670289";"-3,715295874";28015;House;Private room;1;1;1;2;0;"91,60293384";"1,935054739";moderate;40;3863;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
12320807;11/08/2013;Tetuán;Madrid;"40,44993076";"-3,703016775";28020;House;Private room;1;1;1;1;7;100;"0,65";strict;40;2629;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
3860173;08/05/2014;Centro;Madrid;"40,41395695";"-3,705595709";28012;Apartment;Private room;2;2;1;1;2;70;"0,09";strict;40;3564;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
7817036;11/08/2015;Ciudad Lineal;Madrid;"40,45503745";"-3,658862557";28043;Apartment;Private room;1;1;1;1;3;93;"0,7";flexible;40;2302;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE
9816762;21/10/2014;Hortaleza;Madrid;"40,47807995";"-3,630044204";28055;Apartment;Private room;2;2;1;2;0;"91,60293384";"1,935054739";moderate;40;2563;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
5191816;22/06/2014;Centro;Madrid;"40,40877814";"-3,713819158";28005;Apartment;Private room;2;"1,5";1;2;0;"91,60293384";"1,935054739";flexible;40;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
13725366;15/12/2014;Centro;Madrid;"40,41182137";"-3,693650244";28014;Apartment;Entire home/apt;2;1;1;1;1;"91,60293384";"0,13";flexible;40;3564;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
4269287;05/10/2014;Usera;Madrid;"40,38193324";"-3,706708882";28026;Bed & Breakfast;Private room;2;1;1;1;6;88;"0,21";flexible;40;1596;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
6550665;08/05/2014;Centro;Madrid;"40,41815077";"-3,711085787";28013;Apartment;Private room;2;2;1;1;1;40;"0,05";strict;40;3564;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
11611126;26/12/2015;Arganzuela;Madrid;"40,40425882";"-3,694603892";28045;Apartment;Private room;1;1;1;1;26;98;"2,28";moderate;40;3046;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
943199;14/08/2012;Centro;Madrid;"40,41946608";"-3,700207966";28013;Apartment;Private room;4;3;1;4;38;93;"0,78";strict;40;3564;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
15159870;11/01/2016;Centro;Madrid;"40,41572396";"-3,705776137";28012;Apartment;Private room;2;1;1;1;9;98;"1,37";moderate;40;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
10470073;29/11/2015;Chamberí;Madrid;"40,4376285";"-3,704019911";28015;Apartment;Private room;1;1;1;1;1;100;"0,09";flexible;40;3863;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
15714106;29/10/2013;Centro;Madrid;"40,42348605";"-3,704015685";28004;Apartment;Private room;2;1;1;1;3;93;"0,58";moderate;40;3564;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
11587823;08/04/2013;Chamberí;Madrid;"40,44563536";"-3,702945033";28003;Apartment;Private room;2;1;1;1;0;"91,60293384";"1,935054739";flexible;40;3863;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
5600423;06/11/2013;Carabanchel;Madrid;"40,38796235";"-3,744814995";28047;Apartment;Entire home/apt;4;1;1;1;2;80;"0,09";flexible;40;1554;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
1755383;04/10/2013;Moncloa - Aravaca;Madrid;"40,47175039";"-3,822403146";28023;House;Private room;2;1;1;1;0;"91,60293384";"1,935054739";flexible;40;3029;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
12878760;27/11/2014;Usera;Madrid;"40,38396746";"-3,697909821";28026;Apartment;Private room;2;1;1;1;5;100;"0,45";flexible;40;1596;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
1143010;06/05/2013;Centro;Madrid;"40,41075099";"-3,706749841";28005;Apartment;Private room;2;1;1;1;39;92;"0,83";strict;40;3564;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
15433412;07/08/2016;Centro;Madrid;"40,40806552";"-3,706698366";28005;Apartment;Entire home/apt;2;1;1;1;5;96;5;strict;40;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
6978964;02/06/2015;Hortaleza;Madrid;"40,4861842";"-3,666737588";28050;Apartment;Entire home/apt;2;1;0;1;37;86;"2,01";moderate;40;2563;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE
14166314;03/04/2013;San Blas - Canillejas;Madrid;"40,42574786";"-3,618236346";28037;Apartment;Entire home/apt;3;1;1;2;7;86;"0,83";moderate;40;1982;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
8545102;08/05/2014;Centro;Madrid;"40,41863524";"-3,705668215";28013;Apartment;Private room;2;3;1;1;0;"91,60293384";"1,935054739";strict;40;3564;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
7359826;22/06/2015;Retiro;Madrid;"40,42075193";"-3,677078994";28009;Apartment;Private room;2;1;1;1;15;99;"0,78";moderate;40;3404;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
17492796;22/04/2015;Centro;Madrid;"40,41766043";"-3,709038132";28013;House;Private room;2;1;1;1;4;100;"3,53";moderate;40;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
545781;19/06/2012;Tetuán;Madrid;"40,45529197";"-3,696536637";28020;Bed & Breakfast;Private room;2;1;1;2;15;89;"0,28";flexible;40;2629;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
7230888;08/07/2015;Arganzuela;Madrid;"40,39419325";"-3,695803105";28045;Apartment;Private room;2;1;1;1;0;"91,60293384";"1,935054739";moderate;40;3046;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
13063675;17/09/2013;Arganzuela;Madrid;"40,39842682";"-3,692116444";28045;Apartment;Private room;1;1;1;1;0;"91,60293384";"1,935054739";flexible;40;3046;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
17904558;26/07/2015;Salamanca;Madrid;"40,42875962";"-3,678017789";28001;Apartment;Entire home/apt;4;1;1;2;0;"91,60293384";"1,935054739";flexible;40;3935;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
17754022;27/05/2016;Retiro;Madrid;"40,41726527";"-3,673744722";28009;Apartment;Private room;3;2;4;3;0;"91,60293384";"1,935054739";flexible;40;3404;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE
16118534;20/11/2016;Barajas;Madrid;"40,46355449";"-3,587371367";28042;House;Private room;2;1;1;2;1;100;"0,61";moderate;40;2433;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE
11519895;31/07/2012;Centro;Madrid;"40,40851508";"-3,710678171";28005;Apartment;Private room;2;1;1;1;3;100;"0,28";flexible;40;3564;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
18093759;29/04/2012;Centro;Madrid;"40,41012462";"-3,714295019";28005;Apartment;Private room;2;1;1;1;0;"91,60293384";"1,935054739";flexible;40;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
13535942;30/05/2015;Centro;Madrid;"40,42086962";"-3,699105102";28013;Apartment;Private room;4;"4,5";1;2;19;95;2;strict;40;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE
552183;22/06/2012;Centro;Madrid;"40,41410894";"-3,698100248";28014;Apartment;Private room;2;1;1;1;115;96;"1,99";strict;40;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
16735507;01/11/2014;Centro;Madrid;"40,410209";"-3,701331016";28012;Apartment;Entire home/apt;2;1;1;1;4;100;4;flexible;40;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE
8262151;07/09/2015;Centro;Madrid;"40,40732684";"-3,701907635";28012;Apartment;Private room;2;1;1;1;11;89;"0,57";flexible;40;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
287660;12/12/2011;Centro;Madrid;"40,42555257";"-3,710866853";28015;Apartment;Private room;1;1;1;2;11;100;"0,18";flexible;40;3564;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
4491501;26/10/2014;Centro;Madrid;"40,42215982";"-3,700896318";28004;Apartment;Entire home/apt;2;1;1;1;10;80;"0,35";moderate;40;3564;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1537588;24/11/2012;Centro;Madrid;"40,42764414";"-3,70987157";28015;Apartment;Private room;1;1;1;1;5;96;"0,47";moderate;40;3564;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
17166723;21/10/2016;Salamanca;Madrid;"40,43275978";"-3,684955752";28006;House;Private room;2;"1,5";1;1;8;100;"4,29";flexible;40;3935;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
6550483;08/05/2014;Centro;Madrid;"40,41765485";"-3,712318655";28013;Apartment;Private room;2;2;1;1;0;"91,60293384";"1,935054739";strict;40;3564;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
6372789;12/05/2015;Centro;Madrid;"40,41006826";"-3,710532541";28005;Apartment;Private room;2;1;1;1;65;91;"4,44";strict;40;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE
14277786;07/05/2012;Centro;Madrid;"40,42894651";"-3,710765984";28015;Apartment;Private room;2;1;1;1;3;90;"0,38";flexible;40;3564;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
3810967;08/05/2014;Centro;Madrid;"40,42328243";"-3,699962174";28004;Apartment;Private room;2;3;1;1;0;"91,60293384";"1,935054739";strict;40;3564;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
11738996;10/03/2016;Centro;Madrid;"40,42403605";"-3,702318676";28004;Apartment;Private room;2;1;1;1;7;89;"0,59";moderate;40;3564;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
15861705;18/06/2013;Salamanca;Madrid;"40,43045466";"-3,687189331";28006;House;Private room;2;1;1;1;0;"91,60293384";"1,935054739";flexible;40;3935;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
17933497;25/08/2014;Chamberí;Madrid;"40,44192964";"-3,70107234";28003;Apartment;Private room;2;2;1;1;0;"91,60293384";"1,935054739";flexible;40;3863;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
8920380;02/06/2015;Hortaleza;Madrid;"40,48446445";"-3,666631061";28050;Apartment;Entire home/apt;2;1;1;1;25;89;"1,42";strict;40;2563;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE
7855853;13/08/2015;Chamberí;Madrid;"40,4325943";"-3,703858705";28015;Apartment;Entire home/apt;2;1;1;1;1;100;"0,05";flexible;40;3863;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
3589713;14/07/2014;Chamberí;Madrid;"40,43451105";"-3,70174258";28010;Apartment;Entire home/apt;2;1;1;1;11;78;"0,42";flexible;40;3863;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
15913177;09/11/2016;Barajas;Madrid;"40,47236584";"-3,576272543";28042;Apartment;Entire home/apt;2;1;1;1;17;91;"3,83";flexible;40;2433;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE
14889957;23/08/2016;Centro;Madrid;"40,41682304";"-3,702708213";28013;Guesthouse;Private room;2;1;1;1;28;96;"5,09";strict;40;3564;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE
686347;07/09/2012;Chamartín;Madrid;"40,44900528";"-3,66452537";28002;House;Private room;2;1;1;2;7;97;"0,15";flexible;40;3663;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
17742031;26/02/2017;Tetuán;Madrid;"40,4604046";"-3,695600996";28020;House;Private room;1;1;1;1;0;"91,60293384";"1,935054739";moderate;40;2629;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
17530633;02/06/2013;Arganzuela;Madrid;"40,40257725";"-3,694929144";28045;Apartment;Private room;2;1;1;1;1;100;1;flexible;40;3046;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
13536899;30/05/2015;Centro;Madrid;"40,42041089";"-3,698273919";28013;Apartment;Private room;4;"4,5";1;2;25;97;"2,63";strict;40;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE
3861217;08/05/2014;Centro;Madrid;"40,41302418";"-3,704233766";28012;Apartment;Private room;2;1;1;1;0;"91,60293384";"1,935054739";strict;40;3564;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
13424660;13/01/2015;Centro;Madrid;"40,42719607";"-3,707408477";28015;Apartment;Private room;1;1;1;1;1;"91,60293384";"0,18";flexible;40;3564;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
782797;12/11/2012;Centro;Madrid;"40,42342134";"-3,705763359";28004;Apartment;Private room;5;2;1;3;24;99;"0,53";strict;40;3564;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE
1886532;17/03/2012;Chamberí;Madrid;"40,43227585";"-3,692781178";28010;Apartment;Private room;2;1;1;1;1;80;"0,05";strict;40;3863;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
17838351;08/06/2015;Chamberí;Madrid;"40,44137541";"-3,697286673";28003;Apartment;Private room;2;1;1;2;0;"91,60293384";"1,935054739";moderate;40;3863;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE
16138649;27/11/2016;Fuencarral - El Pardo;Madrid;"40,47440726";"-3,712380078";28029;House;Private room;1;1;1;1;0;"91,60293384";"1,935054739";flexible;40;2711;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
8963605;;Puente de Vallecas;Madrid;"40,39369795";"-3,669880817";28053;Loft;Entire home/apt;2;1;1;1;0;"91,60293384";"1,935054739";flexible;40;1424;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
7317218;13/07/2015;Centro;Madrid;"40,41010716";"-3,704868596";28012;Apartment;Entire home/apt;3;1;0;2;0;"91,60293384";"1,935054739";flexible;40;3564;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
9291794;11/11/2013;Centro;Madrid;"40,42502506";"-3,699874922";28004;Loft;Entire home/apt;4;1;1;2;121;87;"7,15";moderate;40;3564;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
16144253;27/11/2016;Centro;Madrid;"40,41746046";"-3,706553675";28013;Apartment;Entire home/apt;2;1;0;1;12;82;"3,21";moderate;39;3564;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
11079684;30/06/2015;Tetuán;Madrid;"40,44877445";"-3,701022771";28020;Apartment;Private room;2;1;1;1;52;96;"3,87";moderate;39;2629;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
12984954;06/03/2016;Moncloa - Aravaca;Madrid;"40,42994946";"-3,721088378";28008;House;Private room;2;0;1;2;0;"91,60293384";"1,935054739";flexible;39;3029;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
4921452;10/08/2014;Fuencarral - El Pardo;Madrid;"40,50052322";"-3,672201101";28050;House;Private room;3;"1,5";2;2;44;96;"1,87";moderate;39;2711;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE
7934646;21/11/2013;Tetuán;Madrid;"40,46491758";"-3,690930155";28036;Apartment;Private room;2;1;1;2;17;95;"0,97";strict;39;2629;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE
14385908;06/08/2016;Puente de Vallecas;Madrid;"40,39530915";"-3,667592301";28053;Apartment;Entire home/apt;3;1;1;2;12;78;"1,71";flexible;39;1424;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
9236168;02/11/2015;Salamanca;Madrid;"40,42342114";"-3,674586133";28009;Apartment;Private room;1;1;1;1;8;98;"0,52";flexible;39;3935;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
4698324;23/08/2012;Chamberí;Madrid;"40,44357873";"-3,702015109";28003;House;Private room;1;1;1;1;6;93;"0,25";moderate;39;3863;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
2071729;12/12/2013;Centro;Madrid;"40,42343149";"-3,700086195";28004;Apartment;Private room;2;1;1;1;11;91;"0,29";flexible;39;3564;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
16699219;08/01/2017;Arganzuela;Madrid;"40,40093538";"-3,702806383";28005;Apartment;Entire home/apt;2;1;0;1;10;100;"3,95";moderate;39;3046;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
18076480;05/04/2017;Centro;Madrid;"40,40784074";"-3,69966068";28012;Apartment;Private room;2;1;1;1;0;"91,60293384";"1,935054739";flexible;39;3564;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
9126736;29/06/2015;Arganzuela;Madrid;"40,39493876";"-3,698478792";28045;Apartment;Private room;2;1;1;1;48;90;"2,74";strict;39;3046;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
8404895;13/09/2015;Moncloa - Aravaca;Madrid;"40,46502809";"-3,724429576";28035;Bed & Breakfast;Private room;2;1;1;2;18;96;"0,95";flexible;39;3029;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
5874556;09/03/2011;Hortaleza;Madrid;"40,47127354";"-3,643791999";28043;House;Private room;1;1;1;1;8;100;"0,35";flexible;39;2563;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE
9599545;23/11/2015;Puente de Vallecas;Madrid;"40,39348719";"-3,657887637";28038;Bed & Breakfast;Entire home/apt;4;1;2;3;9;74;"0,55";strict;39;1424;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
16251893;15/10/2015;Centro;Madrid;"40,41806499";"-3,708376225";28013;Apartment;Private room;2;1;1;1;9;96;"2,41";moderate;39;3564;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
13614390;25/04/2016;Latina;Madrid;"40,39463587";"-3,767853375";28024;Apartment;Entire home/apt;3;1;2;2;1;20;"0,11";flexible;39;1712;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
13569570;30/09/2014;Centro;Madrid;"40,40708747";"-3,697640053";28012;Apartment;Private room;2;2;1;1;8;85;"0,9";moderate;39;3564;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
13091807;09/09/2014;Centro;Madrid;"40,4266943";"-3,707726914";28004;Apartment;Private room;2;1;2;1;2;80;"1,82";strict;39;3564;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE
17555159;22/12/2014;Arganzuela;Madrid;"40,40546524";"-3,706977248";28005;House;Private room;1;1;1;1;0;"91,60293384";"1,935054739";moderate;39;3046;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
